PRODUCT_ID;LOT_ID;WAFER_NO;EQUIPMENT_ID;CHAMBER_ID;CHAMBER_RECP;BOAT_POSITION;STEP_SEQ;STEP_ID;STAGE;STEP_DESCRIPTION;TRACK_IN_TIME;TRACK_OUT_TIME;START_TIME;Value;Value_Time
C24CM09AAB;8971719.009;5;ETSC6X;ETSC61-1;SECSII;17;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 10:55:00 PM;0.19709627;5/31/2020 2:29:19 AM
C24CM09AAB;8971719.009;6;ETSC6X;ETSC62-2;SECSII;16;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 10:53:40 PM;0.19709627;5/31/2020 2:29:19 AM
C24CM09AAB;8971719.009;7;ETSC6X;ETSC61-1;SECSII;15;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 10:51:40 PM;0.19709627;5/31/2020 2:29:19 AM
C24CM09AAB;8971719.009;8;ETSC6X;ETSC62-2;SECSII;14;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 10:50:23 PM;0.19709627;5/31/2020 2:29:19 AM
C24CM09AAB;8971719.009;9;ETSC6X;ETSC61-1;SECSII;13;42500;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 9:30:49 PM;5/30/2020 11:09:28 PM;5/30/2020 10:48:21 PM;0.19709627;5/31/2020 2:29:19 AM
C24KA09AAA;8971279.009;1;ETSC7X;ETSC72-2;SECSII;1;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:17:18 AM;;
C24KA09AAA;8971279.009;10;ETSC7X;ETSC71-1;SECSII;10;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:32:32 AM;;
C24KA09AAA;8971279.009;11;ETSC7X;ETSC72-2;SECSII;11;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:34:01 AM;;
C24KA09AAA;8971279.009;12;ETSC7X;ETSC71-1;SECSII;12;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:35:51 AM;;
C24KA09AAA;8971279.009;13;ETSC7X;ETSC72-2;SECSII;13;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:37:21 AM;;
C24KA09AAA;8971279.009;14;ETSC7X;ETSC71-1;SECSII;14;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:39:08 AM;;
C24KA09AAA;8971279.009;15;ETSC7X;ETSC72-2;SECSII;15;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:40:42 AM;;
C24KA09AAA;8971279.009;16;ETSC7X;ETSC71-1;SECSII;16;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:42:25 AM;;
C24KA09AAA;8971279.009;17;ETSC7X;ETSC72-2;SECSII;17;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:44:03 AM;;
C24KA09AAA;8971279.009;18;ETSC7X;ETSC71-1;SECSII;18;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:45:43 AM;;
C24KA09AAA;8971279.009;19;ETSC7X;ETSC72-2;SECSII;19;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:47:26 AM;;
C24KA09AAA;8971279.009;2;ETSC7X;ETSC71-1;SECSII;2;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:19:21 AM;;
C24KA09AAA;8971279.009;20;ETSC7X;ETSC71-1;SECSII;20;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:49:00 AM;;
C24KA09AAA;8971279.009;21;ETSC7X;ETSC72-2;SECSII;21;43000;V1-DE+ETCH;DRY-ETCH-SC;V1-DE+ETCH;5/30/2020 10:26:55 PM;5/31/2020 12:59:26 AM;5/31/2020 12:50:47 AM;;
